ward22cd,ward22nm,building_use,construction_age_band,wall_type,wall_insulation,roof_type,roof_insulation,glazing_type,built_form,property_type,total_floor_area,estimated_floor_count,number_habitable_rooms,epc_score,main_heat_type,main_fuel_type,energy_consumption,tenure,lookup_age_band,u_value_wall,u_value_roof,u_value_floor,u_value_glazing
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,101,5.0,4,74,boiler,mains gas,12221,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,pitched,uninsulated,secondary,end-terrace,flat,70,4.0,4,59,boiler,mains gas,18279,social,pre-1920,1.7,2.3,,2.82
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,101,5.0,4,74,boiler,mains gas,12221,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,101,5.0,4,74,boiler,mains gas,12221,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,71,4.0,3,67,boiler,mains gas,14452,social,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,95,5.0,3,67,boiler,mains gas,17207,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,22,5.0,up to 2,75,communal,mains gas,4802,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,76,6.0,4,70,communal,mains gas,13807,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,20,5.0,up to 2,74,communal,mains gas,4820,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,49,4.0,up to 2,71,communal,mains gas,10744,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,22,5.0,up to 2,73,communal,mains gas,5436,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,2012-onwards,solid,insulated,pitched,insulated,double/triple,mid-terrace,flat,102,4.0,5,50,boiler,mains gas,22128,private-rented,2012-onwards,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,64,5.0,up to 2,66,communal,mains gas,14278,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,2012-onwards,cavity,insulated,flat,insulated,double/triple,end-terrace,flat,107,5.0,3,82,boiler,mains gas,6371,private-rented,2012-onwards,,,,2.4
E05013653,Bloomsbury,mixed use,1996-2011,solid,insulated,pitched,insulated,double/triple,mid-terrace,flat,123,2.0,4,80,boiler,mains gas,10625,owner-occupied,1996-2002,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,67,4.0,3,73,boiler,mains gas,10833,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,49,4.0,up to 2,68,communal,mains gas,11321,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,15,5.0,up to 2,75,communal,mains gas,3978,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,64,5.0,up to 2,66,communal,mains gas,14278,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,2012-onwards,solid,insulated,pitched,insulated,single/partial,mid-terrace,flat,111,4.0,4,79,boiler,mains gas,9104,private-rented,2012-onwards,,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,49,4.0,up to 2,68,communal,mains gas,11321,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,58,4.0,up to 2,67,communal,mains gas,14273,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,40,4.0,up to 2,44,room/storage heaters,electricity,6317,social,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1996-2011,solid,insulated,pitched,insulated,double/triple,mid-terrace,flat,123,2.0,5,80,boiler,mains gas,10781,owner-occupied,1996-2002,,,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,79,6.0,up to 2,69,boiler,mains gas,20994,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,57,boiler,mains gas,17694,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,57,boiler,mains gas,17694,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,57,boiler,mains gas,17694,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,62,4.0,3,69,boiler,mains gas,11855,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,57,boiler,mains gas,17694,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,57,boiler,mains gas,17694,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1996-2011,solid,insulated,pitched,insulated,double/triple,mid-terrace,flat,122,2.0,4,81,boiler,mains gas,10364,owner-occupied,1996-2002,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,64,5.0,up to 2,66,communal,mains gas,14278,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,19,5.0,up to 2,74,communal,mains gas,4650,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,72,5.0,3,70,communal,mains gas,12697,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,2012-onwards,cavity,insulated,pitched,insulated,single/partial,end-terrace,flat,44,5.0,up to 2,79,boiler,mains gas,3921,private-rented,2012-onwards,,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,80,6.0,3,69,communal,mains gas,14798,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,72,5.0,3,70,communal,mains gas,12697,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,72,5.0,3,70,communal,mains gas,12697,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,2012-onwards,solid,insulated,pitched,insulated,single/partial,mid-terrace,flat,124,4.0,4,79,boiler,mains gas,10095,private-rented,2012-onwards,,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,72,5.0,3,70,communal,mains gas,12697,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,19,5.0,up to 2,76,communal,mains gas,3823,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,2012-onwards,cavity,insulated,pitched,insulated,single/partial,end-terrace,flat,44,5.0,up to 2,78,boiler,mains gas,4106,private-rented,2012-onwards,,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,58,4.0,up to 2,67,communal,mains gas,14273,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,17,5.0,up to 2,76,communal,mains gas,3818,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,58,4.0,up to 2,67,communal,mains gas,14273,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,57,boiler,mains gas,17694,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,52,4.0,up to 2,68,communal,mains gas,12197,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,49,4.0,up to 2,69,communal,mains gas,9706,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,83,6.0,4,72,communal,mains gas,11058,owner-occupied,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,72,5.0,3,70,communal,mains gas,12697,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,57,boiler,mains gas,17694,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,52,4.0,up to 2,68,communal,mains gas,12197,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,pitched,insulated,double/triple,mid-terrace,flat,44,4.0,up to 2,59,boiler,mains gas,12983,owner-occupied,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,57,boiler,mains gas,17694,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,57,boiler,mains gas,17694,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,51,5.0,up to 2,78,boiler,mains gas,5212,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,52,4.0,up to 2,68,communal,mains gas,12197,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,1996-2011,solid,insulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,34,4.0,up to 2,76,room/storage heaters,electricity,2024,private-rented,1996-2002,,,,2.4
E05013653,Bloomsbury,residential only,1996-2011,solid,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,80,5.0,3,77,room/storage heaters,electricity,3091,private-rented,1996-2002,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,50,4.0,up to 2,66,communal,mains gas,12608,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,16,5.0,up to 2,73,communal,mains gas,4447,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,19,5.0,up to 2,77,communal,mains gas,3520,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,2012-onwards,solid,insulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,59,4.0,3,80,boiler,mains gas,4728,private-rented,2012-onwards,,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,46,2.0,up to 2,68,boiler,mains gas,10673,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,2012-onwards,cavity,insulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,42,5.0,up to 2,81,boiler,mains gas,3046,private-rented,2012-onwards,,,,2.82
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,57,boiler,mains gas,17694,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,72,5.0,3,70,communal,mains gas,12697,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,pitched,uninsulated,double/triple,end-terrace,flat,78,2.0,3,53,boiler,mains gas,23751,private-rented,pre-1920,1.7,2.3,,2.4
E05013653,Bloomsbury,residential only,1996-2011,solid,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,58,5.0,3,78,room/storage heaters,electricity,2437,private-rented,1996-2002,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,10,5.0,up to 2,74,communal,mains gas,3600,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,64,5.0,up to 2,66,communal,mains gas,14278,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,52,4.0,up to 2,68,communal,mains gas,12197,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,58,4.0,up to 2,67,communal,mains gas,14273,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,61,4.0,3,67,boiler,mains gas,12446,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,secondary,mid-terrace,flat,58,2.0,up to 2,67,boiler,mains gas,13049,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,residential only,2012-onwards,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,50,5.0,up to 2,82,boiler,mains gas,3430,private-rented,2012-onwards,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,21,5.0,up to 2,77,communal,mains gas,3976,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,1996-2011,solid,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,58,5.0,3,78,room/storage heaters,electricity,2437,private-rented,1996-2002,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,27,5.0,up to 2,75,communal,mains gas,5126,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,52,4.0,up to 2,68,communal,mains gas,12197,private-rented,pre-1920,1.7,,,5.75
